,building,traffic sign,person,car,bicycle,average,training_losses,training_accuracy,validation_losses,validation_accuracy
0,0.0,4.919011757920089e-07,0.0,0.0,0.0,0.0021085547541085325,3.632485531806946,2.817162279610938,3.632485523223877,2.8171622796109386
1,0.1836985945701599,0.0,8.389256578311688e-08,7.219192866614321e-06,0.0,0.02846569391406013,1558.637370343971,31.708669566164268,2.2057339301109313,39.909818869301176
2,0.43353307247161865,0.0,0.0,0.19982245564460754,0.0,0.12079833344997544,1.6294724021547584,63.88835113985672,1.5218051080703736,67.69919304089198
3,0.5288839936256409,0.0,0.0,0.38132718205451965,0.0,0.15793802844066368,1.0783324090223159,75.31955956602764,1.2373520796895028,73.98513982681321
4,0.5007015466690063,0.0,0.0034536581952124834,0.3658143877983093,1.5373924497907865e-06,0.15487298729168156,0.8824414703794705,79.66759780500583,1.4217191739082335,70.06544080712163
5,0.5764959454536438,3.2795540505503595e-07,0.07581735402345657,0.4352407157421112,0.0020858580246567726,0.19200016693760572,0.7855868475731983,81.71598246557562,1.1751785655021667,76.82963268553839
6,0.5907551050186157,0.00036688349791802466,0.08750327676534653,0.5301237106323242,3.320426549180411e-05,0.21131166886274705,0.7140542984169017,83.52260464609284,1.0819026648402215,80.47434504754277
7,0.6185621619224548,0.00030181504553183913,0.15442170202732086,0.5566813349723816,0.022305624559521675,0.22313497359918025,0.6695681222744526,84.70171801991654,1.0309477614760398,80.74072688633301
8,0.6327371597290039,0.00540130166336894,0.23721754550933838,0.5918224453926086,0.026490306481719017,0.23424580169997675,0.6287033601954419,85.75260700525025,1.0417338977456092,81.92920598246143
9,0.46333155035972595,0.0018023197771981359,0.05930439382791519,0.2746121883392334,0.08959174156188965,0.18354650443961873,0.5973550869171979,86.5049896264525,1.4169832558631896,70.647446406408
10,0.6319425702095032,0.064341701567173,0.19746142625808716,0.608906626701355,0.06227102875709534,0.2546180136425966,0.5688661927337287,87.10097276746156,1.0273598471283913,83.25584525554217
11,0.6818655729293823,0.0710081234574318,0.20548033714294434,0.6076115369796753,0.1430455446243286,0.26602457360513654,0.5452868889176077,87.68493667490071,0.9830857803821563,82.94071012284874
12,0.6766100525856018,0.07491283118724823,0.26572075486183167,0.5690540671348572,0.15611721575260162,0.2593716523811562,0.5292017931739489,88.04622765634039,1.0480956115722657,83.19699956665079
13,0.6670435667037964,0.14010098576545715,0.2971920073032379,0.5219644904136658,0.21951185166835785,0.2790718591575952,0.5115534342745299,88.42787090977488,1.028719324886799,83.16198525902968
14,0.691459059715271,0.10579893738031387,0.31004568934440613,0.5632801651954651,0.2880520522594452,0.29078646447420686,0.4962892639701084,88.82188494522298,1.0012031601071358,85.25442604582395
15,0.6801193952560425,0.14898376166820526,0.34582626819610596,0.6387542486190796,0.2569314241409302,0.28882658005673684,0.4782778012456112,89.17795459520073,1.0216711574196815,85.14216244771782
16,0.665594756603241,0.15816468000411987,0.3467899560928345,0.6302778124809265,0.34996989369392395,0.2991190058609941,0.46559411177151305,89.52392955077093,1.0239858699440956,84.10981066673716
17,0.6895822286605835,0.17005731165409088,0.26764625310897827,0.6068810820579529,0.3136899769306183,0.30089879529259633,0.4504695540113795,89.86950597236827,1.029239669919014,83.30265719587231
