,building,traffic sign,person,car,bicycle,average,training_losses,training_accuracy,validation_losses,validation_accuracy
0,0.0,0.005203689448535442,0.0,0.05468536540865898,0.0,0.0033559551726093082,3.6457584698994956,1.0109274430505508,3.561595360438029,1.247614961505056
1,0.02946278266608715,0.004801675211638212,0.0,0.01374034397304058,0.0,0.008506118298986334,51.12022493102334,2.563688372829503,103.03057607014973,4.748881678582861
2,0.032497208565473557,0.006388915702700615,0.0038681994192302227,0.0017404325772076845,0.0,0.01116684662644586,3.4253102866086094,6.390809203564797,11.961443901062012,9.001440868822526
3,0.016458693891763687,0.006742794532328844,0.024955499917268753,0.02031203731894493,4.2819767259061337e-05,0.007618786037806115,2.452439058910717,4.027738039299785,4.992788950602214,3.189149154711272
4,0.008412142284214497,0.0062313200905919075,0.0074851238168776035,0.021719638258218765,6.942330946912989e-05,0.007065203657475649,2.2368517247113315,3.6557682625449384,4.1088941891988116,3.1408358188092667
5,0.0046836575493216515,0.0055020879954099655,0.008235865272581577,0.020867038518190384,0.00022711303608957678,0.007832309714002703,1.3851358782161365,3.869683015931408,3.8786189556121826,3.7043619062887103
6,0.004160372074693441,0.0029613308142870665,0.007856744341552258,0.011958455666899681,0.0002574532700236887,0.007807088293606955,1.0151387669823386,4.050908160701164,3.8700668017069497,5.065071577734613
7,0.0035048427525907755,0.013273507356643677,0.007877020165324211,0.009167743846774101,7.690467464271933e-05,0.009542782867117095,1.4807796586643567,4.0476015193547905,3.850369612375895,6.0219685645777234
8,0.0015008716145530343,0.0033774818293750286,0.005570466164499521,0.006606145296245813,0.00020412875164765865,0.009316081753480065,0.8799194991588593,3.696718009542289,3.734553257624308,6.444895142835961
9,0.000588791910558939,0.004732401110231876,0.0063850367441773415,0.0053041293285787106,0.00041628695908002555,0.008833554253980861,0.6006096764044329,4.197709581802308,3.8817071119944253,6.153755606383936
10,0.0001293171662837267,0.003941632807254791,0.011140529066324234,0.005154269747436047,0.0004307780764065683,0.009596303777976168,0.814587037671696,4.064452826172428,3.1947216192881265,6.054134470264587
11,8.247215191659052e-06,0.005725041031837463,0.00839383527636528,0.0051828655414283276,0.00039588281651958823,0.009235353046026122,1.4306892156600952,4.523102105541363,3.7493792374928794,6.323972906331538
12,2.999384560098406e-05,0.004196215886622667,0.0074188015423715115,0.005144079681485891,0.0013318918645381927,0.00976117139756146,2.1364295076240194,4.145910204385004,3.891382932662964,6.454219915444521
13,0.0,0.007349739782512188,0.007453342899680138,0.004471361171454191,0.0024262601509690285,0.010172196764162637,1.1370382606983185,3.79159071690311,3.7440324624379477,6.409770561190606
14,0.0,0.007358646020293236,0.005367206875234842,0.00651965569704771,0.0019064093939960003,0.010260942944215558,1.0314995660023256,4.041563434505133,3.7557191054026284,6.271258522863728
15,0.0,0.0075781517662107944,0.006108358036726713,0.0054401070810854435,0.005096795037388802,0.009889114403348585,1.1002612899650226,4.318931007529275,3.7634048461914062,5.173213629311353
16,0.0,0.00891700480133295,0.00862060021609068,0.005251278169453144,0.004357361234724522,0.009813307537689596,1.4298291910778393,3.8387368353283233,3.698336680730184,5.378436085710518
17,2.747254939095001e-07,0.004417599178850651,0.005031694658100605,0.004191278945654631,0.0040673459880054,0.009890257480271046,0.9415776241909374,3.554708342450738,3.676825920740763,6.915141889708793
18,1.1225289426874951e-06,0.0032952269539237022,0.005106521304696798,0.004232000093907118,0.002526002237573266,0.009310963191667628,0.7292319725860249,3.479434886729497,3.7614084084828696,5.501934090154182
19,6.589633812836837e-06,0.008960813283920288,0.01629583165049553,0.006778443697839975,0.003197471844032407,0.007311564528639505,1.3979012044993313,3.6990020125009972,3.8122830390930176,3.664682533538167
20,3.347169331391342e-05,0.0036984083708375692,0.00861956737935543,0.022193919867277145,0.004431494511663914,0.0077013161474161805,1.6862803480841897,3.420383514937093,3.809100310007731,3.7991220494504674
21,1.542277095722966e-05,0.007140607573091984,0.0060053858906030655,0.0319056436419487,0.005970485508441925,0.00989924837765437,1.732678090984171,3.756504726617611,3.7219292322794595,5.05667969534705
22,7.689470294280909e-06,0.0033090265933424234,0.006537832319736481,0.03433840349316597,0.0060347020626068115,0.009960807984259046,1.0289558253505013,4.392248210093843,3.6451329390207925,5.628107754742696
23,6.740008757333271e-06,0.006031914614140987,0.005456094164401293,0.03092108480632305,0.003075898624956608,0.009384596273728101,1.028979248621247,4.506800120982009,3.6273892720540366,5.5135576364591055
24,1.086212978407275e-05,0.007115080952644348,0.017789797857403755,0.032638099044561386,0.00544107286259532,0.010323649708999781,1.6612146876075051,4.409901071780544,3.545869827270508,5.450005861385641
25,1.9677067939483095e-06,0.01103945728391409,0.013481034897267818,0.035046160221099854,0.0052387285977602005,0.008748503804566243,1.6175212318247014,4.060286835194698,3.6302411556243896,3.926243479802173
26,3.416243998799473e-07,0.009077129885554314,0.025822125375270844,0.041388873010873795,0.004763659089803696,0.010095817186466823,0.9895669899203561,3.9109111032339254,3.5444445610046387,4.715821221264483
27,1.9786824623224675e-07,0.006495255511254072,0.024930234998464584,0.058052293956279755,0.0037799666170030832,0.009184287943056509,1.4359576810490002,4.151941502523786,3.574412743250529,3.570837461812296
28,1.7683953501546057e-07,0.009337103925645351,0.030072761699557304,0.032867107540369034,0.004736895672976971,0.008815097604437333,0.7157475216822191,4.1145210321462145,3.076443672180176,3.2132175524365767
29,2.1195924659878074e-07,0.010380124673247337,0.02601863257586956,0.04146568849682808,0.008710320107638836,0.009346178048664461,0.6817194860089909,3.856149686973906,3.5768091678619385,3.845533959064891
30,2.1246647463613044e-07,0.006459112279117107,0.02101256139576435,0.048277925699949265,0.010045784525573254,0.01015782236148398,0.8180160170251672,3.7525984990514556,3.5619164307912192,4.145361942820014
31,5.0615549298527185e-06,0.002875608392059803,0.007945528253912926,0.04105473682284355,0.003140840446576476,0.008253577090750983,1.3123461685397408,3.6081966274122,3.5188937187194824,3.320808498621304
32,2.1548432016516017e-07,0.004606625530868769,0.010736005380749702,0.031449027359485626,0.005762649700045586,0.007084933758650293,0.9457556185397235,2.8869616152003093,3.5155605475107827,2.9419170093828737
33,7.849743610677251e-07,0.005516502074897289,0.016478074714541435,0.03345063701272011,0.007150507997721434,0.008970445152592196,1.3481824506412854,3.4281041554968295,3.5014537970225015,3.855006245778759
34,6.14787932136096e-05,0.004614849109202623,0.011170171201229095,0.040520284324884415,0.008587284944951534,0.0091318707552426,1.919005891138857,3.6559345294183627,3.504304885864258,3.776774138445488
35,0.0001286465412704274,0.006830282509326935,0.0014262328622862697,0.03311176970601082,0.0025026442017406225,0.008286227523441133,1.071385997262868,3.633872964568208,3.5678045749664307,3.6964911335562882
36,0.00038455179310403764,0.004191466607153416,0.004058459307998419,0.0053832330740988255,0.004802090581506491,0.005206934037412219,1.2659462202679028,3.431409319497621,3.5261698563893638,2.8261738032251706
37,7.996315252967179e-05,0.0035354522988200188,0.0016350771766155958,0.0011559783015400171,0.0015283400425687432,0.004593674478302192,0.38271484591744165,1.7851403993253607,3.444258530934652,2.3047401697913323
38,0.0022537128534168005,0.0030556321144104004,0.0036744335666298866,0.009657872840762138,0.010271218605339527,0.00675326495289291,1.562812783501365,2.003654715519969,3.525594393412272,2.8111289905262704
39,0.0018391506746411324,0.005203552078455687,0.002715177834033966,0.04295689985156059,0.014106742106378078,0.01303835960080553,1.6192984838377347,3.6206578684165236,3.4777677853902182,5.505392178351989
40,0.00032883818494156003,0.004734777379781008,0.0036299964413046837,0.055337946861982346,0.009948806837201118,0.012959990474579778,1.0234147540547631,4.34468696118121,3.44954522450765,5.935280622549295
41,0.0006071890238672495,0.0057467445731163025,0.0022341511212289333,0.05202994868159294,0.00871101301163435,0.010322166968156429,1.6635258441621608,4.08378649191352,3.5819835662841797,3.726645398531067
42,0.00043264153646305203,0.008304905146360397,0.0006578718312084675,0.048760510981082916,0.010422115214169025,0.009346340943777346,1.0412806204774163,3.9412454462696216,3.910095453262329,3.6241385552129084
43,0.00019014434656128287,0.005928770173341036,0.0005833021132275462,0.045633941888809204,0.006565547548234463,0.010210400210397845,1.2176975905895233,3.643940930547646,3.4143358866373696,3.137182070113811
44,0.0002725897647906095,0.007312975823879242,0.0016718374099582434,0.058512989431619644,0.0040632146410644054,0.01023394071413158,1.218021254647862,3.572350422170695,3.4527257283528647,3.202810977782915
45,0.00017307867528870702,0.003268918488174677,0.010426747612655163,0.0389174148440361,0.004121576435863972,0.009608540052088048,1.271569231694395,2.8914445256434096,3.4005540211995444,2.42362595651952
46,0.00012833504297304899,0.013697856105864048,0.0,0.006450151093304157,0.0005882515106350183,0.006563502923846069,0.8969985883344304,2.1340648963486526,3.4654802481333413,1.9168402379334901
47,5.608712672255933e-05,0.010375398211181164,0.0004789544327650219,0.0180114284157753,0.0012354104546830058,0.006386931574453277,1.0474012047052383,1.7981495704327584,3.446214278539022,1.9419443778347774
48,0.00020344762015156448,0.007254855241626501,5.269338362268172e-05,0.05225692689418793,0.024317195639014244,0.010670202777730179,0.8607886975461786,2.3611373061603755,3.3830358187357583,2.8813018663043373
49,7.549727888545021e-05,0.007234418764710426,0.003135810839012265,0.05838944762945175,0.018166616559028625,0.012170332001436404,1.0653115673498674,2.9968885429133607,3.354684034983317,3.3663423880295444
50,5.807026900583878e-05,0.007500863168388605,0.0005172875244170427,0.0346197634935379,0.024297282099723816,0.010442244187575661,0.9007611017335545,2.7905406844504594,3.372971773147583,2.514494796279417
