,building,traffic sign,person,car,bicycle,average,training_losses,training_accuracy,validation_losses,validation_accuracy
0,0.0,0.0,0.017774883657693863,0.0004417727468535304,0.0,0.0041951968596549705,3.6671717166900635,1.142289045013226,3.642948627471924,1.7312035233001535
1,0.14172376692295074,0.0,0.003391623729839921,0.04729160666465759,0.0005723426584154367,0.017299495266893485,28.94181162660772,11.772609734029883,18.922993342081707,15.766222301050737
2,0.007194846868515015,0.00041601559496484697,0.0021520552691072226,0.005676295142620802,0.0010413742857053876,0.01604718499833038,3.6288312565196645,13.719391516169924,5.218891938527425,16.584099489602764
3,0.02348732203245163,0.00022831812384538352,0.010032929480075836,0.05643387511372566,1.7763146388460882e-05,0.03640364170372011,3.090489387512207,31.128577256060794,3.174877166748047,30.03948200634917
4,0.05539148673415184,1.7430915249860846e-05,0.007266099099069834,0.10326188802719116,0.0,0.05230963361818316,2.822505994276567,40.167033855706784,2.6610140005747476,42.01242633856462
5,0.06901592016220093,1.6596317436778918e-05,0.0019248540047556162,0.13794554769992828,0.0,0.06193853624982263,2.5632307095961138,46.590468791583106,2.4411253134409585,50.70595299438733
6,0.12159722298383713,0.0,0.0013564096298068762,0.1869574636220932,0.0,0.06932155837744682,2.4631979682228784,46.76156545202521,2.360609451929728,53.35954500786338
7,0.17701764404773712,0.0,0.0010424557840451598,0.27668297290802,0.0,0.07468394565780488,2.265478177504106,51.88781875335533,2.24322772026062,55.76347360610447
8,0.16095592081546783,0.0,0.0014829676365479827,0.2606048882007599,0.0,0.08633638463422692,2.1352549466219815,55.99820815797218,1.955765724182129,62.49973057208879
9,0.2207302302122116,0.0,0.0007911138236522675,0.31040194630622864,0.0,0.08838022702507765,1.9871895096518777,59.010660878926686,1.9121305147806804,61.22822038070222
10,0.33528947830200195,0.0,5.279227116261609e-05,0.3000125288963318,0.0,0.0833775450118992,2.0275196703997524,56.228232594652894,1.8512144088745117,60.204337510899016
11,0.3516842722892761,0.0,0.0001638260728213936,0.33942949771881104,0.0,0.09220961564602072,1.8946130925958806,59.59082689509223,1.7246086200078328,60.839732192678845
12,0.3494034707546234,0.0,6.460025178967044e-05,0.3474290668964386,0.0,0.08875541462516089,1.7331254373897205,61.21221829420292,1.7805164257685344,59.07723340912895
13,0.4004010260105133,0.0,7.485030073439702e-05,0.42942148447036743,0.0,0.10313788520802013,1.7143834937702527,62.53828086490992,1.6549272934595745,64.28928155300737
14,0.42224550247192383,0.0,5.868613698112313e-06,0.410450279712677,0.0,0.1062840785239132,1.6362157409841365,65.6276987108513,1.8343816598256428,67.24773971526518
15,0.45515507459640503,0.0,0.0,0.4444456398487091,0.0,0.11049929342085593,1.613171859221025,67.0410234614147,1.589320143063863,70.24304131588359
16,0.47899359464645386,0.0,6.656150162598351e-06,0.401429146528244,0.0,0.11005471465627023,1.562579024921764,68.074557372144,1.7113149960835774,67.66385480672221
17,0.4172690808773041,0.0,0.0,0.4278232455253601,0.0,0.12121758382657871,1.42066997831518,70.40969168898533,1.6638845602671306,66.12685087389623
18,0.504048228263855,0.0,0.0,0.3281053900718689,0.0,0.11789771159076029,1.50096548687328,70.14387006543035,1.5441941022872925,71.16131812843331
19,0.44333112239837646,0.0,0.0,0.45234501361846924,0.0,0.11882902701434336,1.4444667209278454,72.20789796570149,1.3915917873382568,70.21719963747667
20,0.5204269289970398,2.259631764900405e-05,0.0,0.515363335609436,0.0,0.13357551108907095,1.4583643566478381,69.50136135241537,1.3982847134272258,73.1087956900404
21,0.5488715767860413,0.0,0.0,0.45839595794677734,0.0,0.14169427796321757,1.3382944518869573,70.91302360201958,1.3250126043955486,76.65277355600449
22,0.4834717810153961,0.0,0.0,0.4811949133872986,0.0,0.12599300926453189,1.4856892715800891,68.87457976714789,1.2882976531982422,73.46533461592843
23,0.5730769038200378,0.0,0.0,0.5267301201820374,0.0,0.13692833648787606,1.3720574162223123,69.51162380036293,1.2585744460423787,77.53318668192756
24,0.601832389831543,0.0,2.0523978037090274e-06,0.37089917063713074,0.0,0.12651199622391435,1.4310007853941484,70.98654299738547,1.3863839308420818,72.89781532277978
25,0.6198396682739258,0.0,7.075188023009105e-06,0.5036083459854126,0.0,0.13466560292977192,1.2863467389887029,72.03897630921152,1.2833776871363323,75.14376275592203
26,0.44808003306388855,0.0,0.0,0.5636816024780273,0.0,0.1397805480307852,1.2871284159747036,71.89873931316106,1.1625633637110393,75.0691115496771
27,0.5626222491264343,6.743412814103067e-05,0.0,0.39339229464530945,0.0,0.12438672110783955,1.296349211172624,73.3291008055893,1.3212199211120605,70.81653045312453
28,0.6204831004142761,0.00020877507631666958,0.0,0.5092571377754211,0.0,0.12874311015261092,1.2769363901831887,72.32100506024337,1.3022646109263103,75.77389860615806
29,0.517526388168335,2.5890973120112903e-05,0.0,0.3848094642162323,0.0,0.12426158807172921,1.2309391823681919,74.1014159486139,1.3798867066701253,70.32133447110438
30,0.5718505382537842,0.0,0.0,0.4362800419330597,0.0,0.12935975082392462,1.249313939701427,74.24058976891952,1.3855009078979492,72.58692401381218
31,0.557959794998169,0.0,0.0,0.4051331579685211,0.0,0.12878292292791432,1.1556925502690403,74.94393123962317,1.3273971875508626,74.38898580466241
32,0.5823487043380737,0.0,3.116138486802811e-06,0.38146233558654785,0.0,0.1285954168325942,1.2599361593073064,73.45153061869378,1.2680328687032063,72.37587605615538
33,0.35808733105659485,0.0,0.0,0.5995814800262451,0.0,0.140028800788808,1.1089713952758096,75.32708003325803,1.2009940147399902,73.21884633237713
34,0.5807340741157532,0.0,0.0,0.5261250138282776,0.0,0.1412035597798725,1.3382254405455156,69.11449977368542,1.1271073420842488,75.64047698117321
35,0.5379678606987,0.0,0.0,0.5387643575668335,0.0,0.13347087011329437,1.2161291187459773,72.28531887276729,1.1731783946355183,75.33492419470231
36,0.6138730049133301,0.0,0.0,0.3567245900630951,0.0,0.13385967863723636,1.2274076505140825,74.25414428846824,1.1856988271077473,75.96472075791745
